,Price,PredictedPrice,MAE,MSE,RMSE
5244,885000.0,1379832.1784859952,303518.91518392804,216930341137.52878,465757.81382337405
5246,762500.0,1565344.3978452664,303518.91518392804,216930341137.52878,465757.81382337405
5270,421000.0,814072.7827536389,303518.91518392804,216930341137.52878,465757.81382337405
5272,3200000.0,2491518.9217684995,303518.91518392804,216930341137.52878,465757.81382337405
5279,1010000.0,1387488.9525967455,303518.91518392804,216930341137.52878,465757.81382337405
5280,1025000.0,1230780.32344109,303518.91518392804,216930341137.52878,465757.81382337405
5287,1350000.0,1274381.1843633065,303518.91518392804,216930341137.52878,465757.81382337405
5289,405000.0,831371.7624158841,303518.91518392804,216930341137.52878,465757.81382337405
5290,327000.0,321894.70889720507,303518.91518392804,216930341137.52878,465757.81382337405
5291,1474000.0,1289086.8442405835,303518.91518392804,216930341137.52878,465757.81382337405
5296,345000.0,831598.7917034887,303518.91518392804,216930341137.52878,465757.81382337405
5297,1275000.0,1471006.0871207407,303518.91518392804,216930341137.52878,465757.81382337405
5299,950000.0,1494636.747019792,303518.91518392804,216930341137.52878,465757.81382337405
5300,270000.0,700765.0437782742,303518.91518392804,216930341137.52878,465757.81382337405
5304,855000.0,853891.0221051238,303518.91518392804,216930341137.52878,465757.81382337405
5314,1100000.0,1218736.2086529862,303518.91518392804,216930341137.52878,465757.81382337405
5316,450000.0,549069.5456332322,303518.91518392804,216930341137.52878,465757.81382337405
5322,1465000.0,1343830.8057213016,303518.91518392804,216930341137.52878,465757.81382337405
5327,1182000.0,1291496.3947931435,303518.91518392804,216930341137.52878,465757.81382337405
5329,1115000.0,1311562.2343146894,303518.91518392804,216930341137.52878,465757.81382337405
5333,1420000.0,1400890.0399109367,303518.91518392804,216930341137.52878,465757.81382337405
5337,380000.0,336310.57058343105,303518.91518392804,216930341137.52878,465757.81382337405
5338,680000.0,457242.4553828165,303518.91518392804,216930341137.52878,465757.81382337405
5339,1081000.0,741100.1637676526,303518.91518392804,216930341137.52878,465757.81382337405
5343,691000.0,771141.4698474649,303518.91518392804,216930341137.52878,465757.81382337405
5345,911000.0,1060850.291757226,303518.91518392804,216930341137.52878,465757.81382337405
5372,1100000.0,1121697.2429898772,303518.91518392804,216930341137.52878,465757.81382337405
5378,646000.0,575380.4069462661,303518.91518392804,216930341137.52878,465757.81382337405
5385,604000.0,767775.5730857234,303518.91518392804,216930341137.52878,465757.81382337405
5389,1270000.0,1368563.1239721123,303518.91518392804,216930341137.52878,465757.81382337405
5397,1650000.0,1590375.4588348428,303518.91518392804,216930341137.52878,465757.81382337405
5403,1800000.0,1858806.9751991862,303518.91518392804,216930341137.52878,465757.81382337405
5404,791500.0,981193.9995865533,303518.91518392804,216930341137.52878,465757.81382337405
5406,1200000.0,1165323.0834943233,303518.91518392804,216930341137.52878,465757.81382337405
5410,1582000.0,1454635.61701986,303518.91518392804,216930341137.52878,465757.81382337405
5412,2055000.0,1109149.1562795732,303518.91518392804,216930341137.52878,465757.81382337405
5426,1150000.0,1140243.3099690787,303518.91518392804,216930341137.52878,465757.81382337405
5431,827500.0,1150186.6336989924,303518.91518392804,216930341137.52878,465757.81382337405
5433,560000.0,738390.7791595515,303518.91518392804,216930341137.52878,465757.81382337405
5438,1212500.0,1510779.7720862068,303518.91518392804,216930341137.52878,465757.81382337405
5440,1520000.0,1412932.4235563185,303518.91518392804,216930341137.52878,465757.81382337405
5448,620000.0,872891.2775576133,303518.91518392804,216930341137.52878,465757.81382337405
5449,780000.0,905430.595986357,303518.91518392804,216930341137.52878,465757.81382337405
5458,890000.0,1510491.6640146682,303518.91518392804,216930341137.52878,465757.81382337405
5462,1012000.0,855070.4134646952,303518.91518392804,216930341137.52878,465757.81382337405
5463,1020000.0,921676.1043684501,303518.91518392804,216930341137.52878,465757.81382337405
5472,867000.0,689235.9243221972,303518.91518392804,216930341137.52878,465757.81382337405
5476,601000.0,709690.1228237525,303518.91518392804,216930341137.52878,465757.81382337405
5483,1145000.0,1389037.8747467557,303518.91518392804,216930341137.52878,465757.81382337405
5484,970000.0,1301609.7056421163,303518.91518392804,216930341137.52878,465757.81382337405
5486,450000.0,656620.2479848657,303518.91518392804,216930341137.52878,465757.81382337405
5490,1350000.0,1504755.3257077439,303518.91518392804,216930341137.52878,465757.81382337405
5493,720000.0,603174.2908477597,303518.91518392804,216930341137.52878,465757.81382337405
5495,880000.0,1327248.2212534724,303518.91518392804,216930341137.52878,465757.81382337405
5502,875000.0,1222231.959892542,303518.91518392804,216930341137.52878,465757.81382337405
5508,1275000.0,2258409.824376695,303518.91518392804,216930341137.52878,465757.81382337405
5515,970000.0,1578787.658142562,303518.91518392804,216930341137.52878,465757.81382337405
5517,1032000.0,1300658.2353227036,303518.91518392804,216930341137.52878,465757.81382337405
5531,1270000.0,1384924.0439925147,303518.91518392804,216930341137.52878,465757.81382337405
5533,1405000.0,1557480.5128030218,303518.91518392804,216930341137.52878,465757.81382337405
5539,595000.0,593772.5039968416,303518.91518392804,216930341137.52878,465757.81382337405
5541,1250000.0,1689729.8990564588,303518.91518392804,216930341137.52878,465757.81382337405
5572,2075000.0,1770486.5334775131,303518.91518392804,216930341137.52878,465757.81382337405
5590,990000.0,719431.1275011934,303518.91518392804,216930341137.52878,465757.81382337405
5602,1460000.0,1225470.2460632678,303518.91518392804,216930341137.52878,465757.81382337405
5611,659000.0,835385.3614653796,303518.91518392804,216930341137.52878,465757.81382337405
5617,360500.0,592419.9465360176,303518.91518392804,216930341137.52878,465757.81382337405
5625,380000.0,495410.30475334637,303518.91518392804,216930341137.52878,465757.81382337405
5631,5700000.0,2103638.890262394,303518.91518392804,216930341137.52878,465757.81382337405
5633,515000.0,521085.10336429253,303518.91518392804,216930341137.52878,465757.81382337405
5634,2695000.0,1774319.0796315204,303518.91518392804,216930341137.52878,465757.81382337405
5639,310000.0,644194.6127997562,303518.91518392804,216930341137.52878,465757.81382337405
5652,693000.0,874000.1030708402,303518.91518392804,216930341137.52878,465757.81382337405
5655,2285000.0,1786160.561124429,303518.91518392804,216930341137.52878,465757.81382337405
5661,600000.0,758192.9596758075,303518.91518392804,216930341137.52878,465757.81382337405
5667,320000.0,469751.061776964,303518.91518392804,216930341137.52878,465757.81382337405
5670,400000.0,594134.7182766069,303518.91518392804,216930341137.52878,465757.81382337405
5671,1810000.0,1228724.0223963559,303518.91518392804,216930341137.52878,465757.81382337405
5673,567500.0,567064.5441426225,303518.91518392804,216930341137.52878,465757.81382337405
5679,367000.0,591145.7994718365,303518.91518392804,216930341137.52878,465757.81382337405
5680,1130000.0,1232798.4937322633,303518.91518392804,216930341137.52878,465757.81382337405
5683,1100000.0,1022620.089270574,303518.91518392804,216930341137.52878,465757.81382337405
5685,1125000.0,1297122.0445969915,303518.91518392804,216930341137.52878,465757.81382337405
5686,840000.0,840665.0868397187,303518.91518392804,216930341137.52878,465757.81382337405
5687,1400000.0,1270013.0188502604,303518.91518392804,216930341137.52878,465757.81382337405
5691,280000.0,775574.1403551716,303518.91518392804,216930341137.52878,465757.81382337405
5703,1700000.0,1545937.2900452157,303518.91518392804,216930341137.52878,465757.81382337405
5710,826000.0,726419.0949964672,303518.91518392804,216930341137.52878,465757.81382337405
5721,530000.0,602307.1695871595,303518.91518392804,216930341137.52878,465757.81382337405
5723,990000.0,1545763.0482869344,303518.91518392804,216930341137.52878,465757.81382337405
5728,455000.0,479956.3813652843,303518.91518392804,216930341137.52878,465757.81382337405
5731,1250000.0,1529655.803609061,303518.91518392804,216930341137.52878,465757.81382337405
5743,540000.0,936121.2637548242,303518.91518392804,216930341137.52878,465757.81382337405
5744,370000.0,472357.545180982,303518.91518392804,216930341137.52878,465757.81382337405
5749,850000.0,992576.5142234014,303518.91518392804,216930341137.52878,465757.81382337405
5750,1080000.0,1095257.6636163713,303518.91518392804,216930341137.52878,465757.81382337405
5764,871500.0,1298575.516295353,303518.91518392804,216930341137.52878,465757.81382337405
5767,430000.0,629039.8397896625,303518.91518392804,216930341137.52878,465757.81382337405
5773,500000.0,816863.9073519371,303518.91518392804,216930341137.52878,465757.81382337405
5775,1891000.0,1620651.662258097,303518.91518392804,216930341137.52878,465757.81382337405
5776,2000000.0,1791036.9261979628,303518.91518392804,216930341137.52878,465757.81382337405
5782,685000.0,831708.7888110951,303518.91518392804,216930341137.52878,465757.81382337405
5783,380000.0,657987.589292489,303518.91518392804,216930341137.52878,465757.81382337405
5788,400000.0,311544.4206165839,303518.91518392804,216930341137.52878,465757.81382337405
5791,1400000.0,1136498.6399998255,303518.91518392804,216930341137.52878,465757.81382337405
5800,370500.0,512188.4087350946,303518.91518392804,216930341137.52878,465757.81382337405
5801,5046000.0,2733699.2037468664,303518.91518392804,216930341137.52878,465757.81382337405
5815,475000.0,624214.9207854476,303518.91518392804,216930341137.52878,465757.81382337405
5827,1295000.0,1205256.5508313822,303518.91518392804,216930341137.52878,465757.81382337405
5829,1120000.0,1228051.3760322463,303518.91518392804,216930341137.52878,465757.81382337405
5838,450000.0,287437.7548784241,303518.91518392804,216930341137.52878,465757.81382337405
5841,431000.0,766837.8296310231,303518.91518392804,216930341137.52878,465757.81382337405
5843,575000.0,682471.2715808861,303518.91518392804,216930341137.52878,465757.81382337405
5847,4400000.0,2791512.7705148533,303518.91518392804,216930341137.52878,465757.81382337405
5855,565000.0,640938.4582628049,303518.91518392804,216930341137.52878,465757.81382337405
5860,1600000.0,1478958.9601375777,303518.91518392804,216930341137.52878,465757.81382337405
5864,1950000.0,2011574.6541891983,303518.91518392804,216930341137.52878,465757.81382337405
5866,1678000.0,1193882.9987260485,303518.91518392804,216930341137.52878,465757.81382337405
5868,500000.0,805142.8860729542,303518.91518392804,216930341137.52878,465757.81382337405
5873,580000.0,649394.3673315439,303518.91518392804,216930341137.52878,465757.81382337405
5875,430000.0,415375.36550796404,303518.91518392804,216930341137.52878,465757.81382337405
5882,354000.0,611767.4373767767,303518.91518392804,216930341137.52878,465757.81382337405
5895,1194000.0,1222769.1255449578,303518.91518392804,216930341137.52878,465757.81382337405
5896,1440000.0,2012712.3696707105,303518.91518392804,216930341137.52878,465757.81382337405
5897,1300000.0,1639667.154694003,303518.91518392804,216930341137.52878,465757.81382337405
5907,1485000.0,1784239.7483769422,303518.91518392804,216930341137.52878,465757.81382337405
5911,630000.0,896713.9432999995,303518.91518392804,216930341137.52878,465757.81382337405
5920,1370000.0,1570770.650928882,303518.91518392804,216930341137.52878,465757.81382337405
5952,715000.0,1088309.2339334795,303518.91518392804,216930341137.52878,465757.81382337405
5956,425500.0,389201.317345608,303518.91518392804,216930341137.52878,465757.81382337405
5968,611000.0,900847.2681250256,303518.91518392804,216930341137.52878,465757.81382337405
5979,930000.0,1196493.9616926983,303518.91518392804,216930341137.52878,465757.81382337405
5982,570000.0,894647.5697734226,303518.91518392804,216930341137.52878,465757.81382337405
6026,600000.0,894479.7429964188,303518.91518392804,216930341137.52878,465757.81382337405
6049,503000.0,889967.9998966791,303518.91518392804,216930341137.52878,465757.81382337405
6062,620000.0,1035316.1022065338,303518.91518392804,216930341137.52878,465757.81382337405
6067,687000.0,910237.1207614802,303518.91518392804,216930341137.52878,465757.81382337405
6080,690000.0,811651.3429551385,303518.91518392804,216930341137.52878,465757.81382337405
6086,280000.0,278321.5533705391,303518.91518392804,216930341137.52878,465757.81382337405
6089,600000.0,1066218.854254555,303518.91518392804,216930341137.52878,465757.81382337405
6092,657000.0,1413272.162851113,303518.91518392804,216930341137.52878,465757.81382337405
6101,645000.0,1415703.6888036737,303518.91518392804,216930341137.52878,465757.81382337405
6107,750500.0,1303434.507330453,303518.91518392804,216930341137.52878,465757.81382337405
6108,451000.0,1073561.0134633044,303518.91518392804,216930341137.52878,465757.81382337405
6117,640000.0,443565.90322852693,303518.91518392804,216930341137.52878,465757.81382337405
6124,2200000.0,1794387.5623858469,303518.91518392804,216930341137.52878,465757.81382337405
6136,1960000.0,1449834.1906819735,303518.91518392804,216930341137.52878,465757.81382337405
6140,880000.0,716688.5849414114,303518.91518392804,216930341137.52878,465757.81382337405
6142,1755000.0,1255481.9793565385,303518.91518392804,216930341137.52878,465757.81382337405
6145,1975000.0,1522569.1373034474,303518.91518392804,216930341137.52878,465757.81382337405
6146,610000.0,503922.20608323626,303518.91518392804,216930341137.52878,465757.81382337405
6152,2050000.0,1851132.2203431465,303518.91518392804,216930341137.52878,465757.81382337405
6157,770500.0,719486.4789564181,303518.91518392804,216930341137.52878,465757.81382337405
6159,600000.0,527194.6879134886,303518.91518392804,216930341137.52878,465757.81382337405
6170,1560000.0,1071541.7199014612,303518.91518392804,216930341137.52878,465757.81382337405
6174,2160000.0,1866587.5984186735,303518.91518392804,216930341137.52878,465757.81382337405
6185,1251000.0,1468277.097216174,303518.91518392804,216930341137.52878,465757.81382337405
6193,1201000.0,1249567.726645817,303518.91518392804,216930341137.52878,465757.81382337405
6196,742500.0,726808.2267346848,303518.91518392804,216930341137.52878,465757.81382337405
6203,990000.0,1255464.5147971213,303518.91518392804,216930341137.52878,465757.81382337405
